Sample_id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9,Class_10
2003,0.1227706713,0.6640741647,0.0500112857,0.0406616892,0.0164818532,0.0608461414,0.0194774465,0.0007769368,0.0202400537,0.0046597576
2004,0.9399788561,0.0227465651,0.0006336808,0.0009459893,0.0160742107,0.0021235275,0.0115148696,0.0021890957,0.0003986210,0.0033945844
2005,0.1320170770,0.5442985726,0.0752824747,0.0342910909,0.0234674013,0.1564144373,0.0203433796,0.0020861312,0.0097754693,0.0020239660
2006,0.1180326877,0.0157102461,0.0098149129,0.0506833912,0.0462871477,0.6667671610,0.0579212225,0.0174450451,0.0044755231,0.0128626625
2007,0.3455422879,0.0859030455,0.1920137082,0.0191012792,0.0372303717,0.0178078315,0.0424614054,0.1265088150,0.0194134382,0.1140178174
2008,0.8619407722,0.0669885306,0.0051260239,0.0057778031,0.0159843430,0.0065204083,0.0337083942,0.0009731868,0.0010097287,0.0019708090
2009,0.1711986654,0.0262461865,0.3031872560,0.0194080280,0.0810608407,0.1132435320,0.0394069193,0.0140353444,0.2151250625,0.0170881651
2010,0.0506412565,0.0253647216,0.0070706427,0.6880934284,0.0876668574,0.0557734937,0.0311724223,0.0242339141,0.0052116294,0.0247716339
2011,0.4330291970,0.0988571838,0.3034421049,0.0177876898,0.0219810555,0.0514932868,0.0088833283,0.0083511217,0.0254703448,0.0307046874
2012,0.1143238587,0.0155527372,0.0133154653,0.1833908172,0.0509968938,0.1294192828,0.0514343962,0.2149137951,0.0062664046,0.2203863492
2013,0.1368999669,0.7028439450,0.0102231461,0.0540157242,0.0332315549,0.0301741923,0.0235791207,0.0045047415,0.0018163116,0.0027112967
2014,0.1272345746,0.8118827661,0.0064734188,0.0104859217,0.0042667200,0.0228640399,0.0097043422,0.0017737427,0.0032482309,0.0020662431
2015,0.0321039992,0.0349612717,0.8393131264,0.0053205835,0.0079587465,0.0463883463,0.0127915135,0.0025848356,0.0151721705,0.0034054069
2016,0.0174437783,0.1360551327,0.7729078076,0.0070178770,0.0089122989,0.0286970680,0.0156700029,0.0011285540,0.0037685447,0.0083989359
2017,0.8176218098,0.0324604705,0.0029994789,0.0820390133,0.0044192621,0.0111578701,0.0278009380,0.0089264753,0.0001099145,0.0124647674
2018,0.1629557974,0.1927780786,0.2529045986,0.0213739263,0.0474064265,0.0569881037,0.0177094292,0.0044427028,0.2315958148,0.0118451221
2019,0.0160941388,0.0256178800,0.7217404034,0.0119428285,0.0432119763,0.0694305240,0.0067002704,0.0013801231,0.0991869282,0.0046949273
2020,0.2676213583,0.0405678505,0.0177912021,0.0356544085,0.1782926768,0.1469188064,0.0931849175,0.0329905408,0.1709100927,0.0160681465
2021,0.9715206240,0.0036650396,0.0003915609,0.0017787619,0.0086601184,0.0043879240,0.0055282538,0.0018803644,0.0013101400,0.0008772129
2022,0.2755173404,0.4442253267,0.0151303479,0.1281575968,0.0184453027,0.0199824938,0.0337602345,0.0370353865,0.0117740662,0.0159719044
2023,0.8516183824,0.0804644504,0.0026268427,0.0112389052,0.0281384105,0.0038642030,0.0172432086,0.0015072942,0.0003649441,0.0029333588
2024,0.7038342186,0.0163820035,0.0048823882,0.0081749405,0.0776780299,0.0125288653,0.0538797669,0.0734739902,0.0030173938,0.0461484031
2025,0.7101093556,0.2040303506,0.0096840193,0.0081188169,0.0177330989,0.0100253043,0.0149260674,0.0020498671,0.0194046053,0.0039185146
2026,0.7421110392,0.0968416658,0.0203103102,0.0141145480,0.0287848581,0.0551602401,0.0142221080,0.0059795747,0.0083219218,0.0141537341
2027,0.5077159253,0.1692453085,0.0236879120,0.1747593254,0.0172042983,0.0577918287,0.0084157364,0.0052532784,0.0047835114,0.0311428756
2028,0.8697799274,0.0133326816,0.0052766595,0.0061306448,0.0400376522,0.0205559922,0.0277586080,0.0110718616,0.0031285672,0.0029274055
2029,0.6586864251,0.0098967917,0.0009205047,0.0135749082,0.0523994267,0.0416824202,0.0773068019,0.1015509166,0.0006524924,0.0433293125
2030,0.9514226768,0.0079668363,0.0001896666,0.0022858726,0.0060580317,0.0110606697,0.0048448992,0.0151599183,0.0001548015,0.0008566273
2031,0.7236709530,0.0211830371,0.0421161770,0.0131922686,0.0756860970,0.0349653554,0.0252019668,0.0489652202,0.0074439467,0.0075749781
2032,0.0484840918,0.0090110956,0.0383673104,0.0565819965,0.1408394672,0.2399036441,0.0326522833,0.3642250276,0.0238830350,0.0460520485
2033,0.7874417639,0.0847159688,0.0018832087,0.0053648216,0.0263975350,0.0028312826,0.0675490023,0.0073879028,0.0038972941,0.0125312202
2034,0.3544463709,0.1097344683,0.0048829861,0.3377578455,0.0780449447,0.0168986280,0.0416259461,0.0413293963,0.0031176208,0.0121617934
2035,0.7181850029,0.0521937983,0.0038862075,0.0360776273,0.0765972211,0.0104884868,0.0248151408,0.0160843275,0.0011126438,0.0605595441
2036,0.2147855777,0.0149258893,0.0161495985,0.0477855809,0.2311389476,0.2234288607,0.1584719235,0.0315011659,0.0238310680,0.0379813880
2037,0.2977859577,0.0370892659,0.0461513782,0.0790874102,0.2659153629,0.0668808424,0.0758619508,0.0164019601,0.0769661642,0.0378597076
2038,0.8186959874,0.1227843942,0.0077418002,0.0015444006,0.0245984218,0.0047599161,0.0055591766,0.0070339452,0.0032284754,0.0040534824
2039,0.7143857236,0.0154091195,0.0009260814,0.0109710079,0.0075904380,0.0057597178,0.0952120782,0.1015767359,0.0010606721,0.0471084255
2040,0.9572573345,0.0151117169,0.0001998813,0.0006778396,0.0101500552,0.0012060635,0.0091677848,0.0025659584,0.0008260732,0.0028372924
2041,0.2567649918,0.0384543064,0.1485045766,0.0145270029,0.1507056214,0.0979987721,0.1224983313,0.1183276096,0.0063620121,0.0458567758
2042,0.1759969874,0.0261962408,0.0340931865,0.0088424834,0.1497527816,0.2356326183,0.0335741292,0.2338625383,0.0834793513,0.0185696833
2043,0.9018934614,0.0488472016,0.0011033527,0.0048399433,0.0221709603,0.0037964988,0.0094472313,0.0012318488,0.0005791518,0.0060903500
2044,0.4740590096,0.0630884688,0.0028521927,0.0713081392,0.0510997605,0.2224333658,0.0551423972,0.0322212134,0.0060986955,0.0216967571
2045,0.0594267515,0.9141886285,0.0162684624,0.0015668029,0.0005321628,0.0020763357,0.0029149355,0.0003301181,0.0005011543,0.0021946484
2046,0.1520468925,0.1648063134,0.0335904193,0.2250036915,0.0425707295,0.2351402709,0.0556254702,0.0089825681,0.0098679543,0.0723656904
2047,0.0686916704,0.0281520531,0.8108944980,0.0093833575,0.0102408123,0.0382315787,0.0119653072,0.0035533074,0.0097235685,0.0091638468
2048,0.1757687606,0.0767140201,0.0177131513,0.4283296014,0.0412730226,0.0415328480,0.0546556772,0.1161220294,0.0121659156,0.0357249738
2049,0.2164329339,0.5898490001,0.1468347396,0.0103292914,0.0098210851,0.0107658423,0.0118625210,0.0016847324,0.0004128886,0.0020069657
2050,0.1382689415,0.1010723769,0.0180511512,0.0984995673,0.2046330848,0.0641536609,0.0451455023,0.0067327636,0.2895243773,0.0339185743
2051,0.1759583720,0.1400632950,0.0150610918,0.1440727296,0.0365294412,0.3468884970,0.0815890211,0.0324358721,0.0048177742,0.0225839060
2052,0.7121276542,0.0922247535,0.0032991540,0.0059214376,0.0603713252,0.0123805445,0.1008748883,0.0020378466,0.0035181651,0.0072442310
2053,0.5049663702,0.0596767483,0.0219438969,0.0236507439,0.1179194827,0.1572925942,0.0857896579,0.0054885521,0.0192781660,0.0039937879
2054,0.9594159132,0.0145825005,0.0006582357,0.0016140625,0.0050951498,0.0015483499,0.0058591412,0.0065192476,0.0001381766,0.0045692229
2055,0.9141947415,0.0366179613,0.0015149567,0.0044898389,0.0222408859,0.0009207832,0.0158578376,0.0011160961,0.0002009053,0.0028459935
2056,0.8157721699,0.1445011490,0.0040845182,0.0096449666,0.0053417510,0.0021790225,0.0122774034,0.0026836195,0.0010411344,0.0024742656
2057,0.2543223937,0.0504257892,0.0306861761,0.1786486771,0.0616309588,0.1835759335,0.1180665858,0.0458512505,0.0053912192,0.0714010161
2058,0.3273278966,0.3733557728,0.0393390575,0.0551502384,0.0233186883,0.1169165473,0.0455621534,0.0043631787,0.0038244355,0.0108420316
2059,0.7590522184,0.0186705430,0.0259493198,0.0056330356,0.0659579574,0.0489948025,0.0186079274,0.0232539707,0.0250604196,0.0088198055
2060,0.2069002973,0.0577086077,0.0976881987,0.0859693793,0.0935715842,0.1051558597,0.0531071438,0.0542667897,0.1354566887,0.1101754509
2061,0.3199385905,0.5876078924,0.0017964698,0.0218168766,0.0057874776,0.0054871617,0.0413281954,0.0098409599,0.0030105778,0.0033857983
2062,0.2670276454,0.0350022747,0.0280543835,0.0089559316,0.2012419313,0.1364259610,0.1633601073,0.1195650782,0.0165948365,0.0237718506
2063,0.9085154553,0.0231356422,0.0030718440,0.0025118624,0.0273123707,0.0040615825,0.0175834204,0.0113370177,0.0004436335,0.0020271713
2064,0.4233850144,0.4448269744,0.0098263549,0.0357386723,0.0289336265,0.0079112778,0.0273661409,0.0071816012,0.0005381872,0.0142921505
2065,0.0440960688,0.6559948866,0.0252770562,0.0062859484,0.0068466067,0.0099134117,0.0122779836,0.0002175622,0.2383698925,0.0007205832
2066,0.2754891133,0.0160276242,0.0086504135,0.1426012498,0.1136571319,0.2861040292,0.0584258217,0.0627200134,0.0039556995,0.0323689035
2067,0.8354735598,0.0929229499,0.0115703143,0.0016442881,0.0303972509,0.0014356664,0.0216686473,0.0010797871,0.0005404090,0.0032671272
2068,0.8945003203,0.0666045369,0.0024183808,0.0017487878,0.0167306715,0.0018735580,0.0071496153,0.0053917206,0.0011911795,0.0023912292
2069,0.3665569814,0.0388464994,0.0145435947,0.0069685679,0.0499163873,0.0165963377,0.0655123386,0.3922334466,0.0012546979,0.0475711485
2070,0.5956307123,0.1506286624,0.0090739903,0.0208282148,0.1022167150,0.0143615679,0.0731454704,0.0188401972,0.0042435630,0.0110309066
2071,0.4986216141,0.0135402697,0.0131949271,0.0172239926,0.1875869150,0.0734515987,0.0334806759,0.1290331360,0.0103899278,0.0234769432
2072,0.0382099302,0.0273928786,0.1826871893,0.0518813066,0.0294672043,0.6040848258,0.0184557994,0.0021206085,0.0231090990,0.0225911584
2073,0.4635769622,0.2148767940,0.0059659312,0.1297235033,0.0512447617,0.0789767259,0.0239445178,0.0160003347,0.0090167235,0.0066737458
2074,0.8407489704,0.1182286177,0.0011829901,0.0026484545,0.0059542171,0.0013767654,0.0255669494,0.0009938232,0.0002798356,0.0030193766
2075,0.7075556566,0.0218957488,0.0030792566,0.0102791897,0.1451567980,0.0077165697,0.0545839350,0.0281060675,0.0011687603,0.0204580177
2076,0.8014170402,0.0652517398,0.0342118205,0.0010216975,0.0433301785,0.0016044913,0.0342190661,0.0073667567,0.0017442519,0.0098329577
2077,0.3629848246,0.0468118899,0.1068660971,0.0339284725,0.1546391761,0.1981389140,0.0382337447,0.0117942745,0.0329565055,0.0136461011
2078,0.0903881835,0.2408326130,0.4236666753,0.0402718504,0.0284712918,0.0529928693,0.0192566007,0.0080962027,0.0836429744,0.0123807390
2079,0.7018315226,0.1139488176,0.0188543849,0.0080997064,0.0225720523,0.0504189714,0.0336691922,0.0287630451,0.0016735202,0.0201687874
2080,0.3946911986,0.0230211412,0.0026158527,0.2879442465,0.0213716220,0.1495942312,0.0409739071,0.0640190819,0.0037812320,0.0119874868
2081,0.7126651903,0.0098305884,0.0023227402,0.0132134677,0.0302649835,0.0461029328,0.0207157588,0.1457312054,0.0119801254,0.0071730075
2082,0.8530921085,0.0929935393,0.0029495046,0.0136785645,0.0175543223,0.0044012492,0.0130970868,0.0008375096,0.0006068156,0.0007892997
2083,0.4638155640,0.1303256660,0.0299079690,0.1475772073,0.0655660509,0.0300479974,0.0846593188,0.0123793747,0.0044792616,0.0312415903
2084,0.5786433196,0.0289926443,0.0082857243,0.0108394975,0.2270536604,0.0382401330,0.0217296329,0.0760548666,0.0050588034,0.0051017181
2085,0.0141971883,0.0227448066,0.8691555617,0.0051164047,0.0142236203,0.0480347920,0.0074727740,0.0002700383,0.0153052155,0.0034795986
2086,0.6906893558,0.0313514668,0.0104220936,0.0115356662,0.0875860032,0.0424394116,0.0471390960,0.0693685609,0.0031184095,0.0063499363
2087,0.7966219507,0.0522966190,0.0179315530,0.0069793834,0.0319689101,0.0147589990,0.0276758864,0.0338171458,0.0020504145,0.0158991381
2088,0.8921699309,0.0438103563,0.0077751182,0.0025131471,0.0143416731,0.0068160044,0.0059132339,0.0122613703,0.0017983942,0.0126007717
2089,0.5856485170,0.3200133734,0.0034419547,0.0035165234,0.0619120300,0.0050084768,0.0136854931,0.0022122034,0.0004273574,0.0041340707
2090,0.6943963351,0.0121867395,0.0055152025,0.0039484708,0.0529090423,0.0348942095,0.0118096850,0.1770650670,0.0023557773,0.0049194709
2091,0.4515086206,0.1955864973,0.0080467145,0.1009214284,0.0968717733,0.0191773013,0.0859617349,0.0149004594,0.0074023783,0.0196230919
2092,0.1336397899,0.6424144978,0.0249501321,0.0288435604,0.0594806426,0.0312184313,0.0445543349,0.0024013681,0.0262465071,0.0062507358
2093,0.4575715525,0.0402173269,0.0067002517,0.0324449955,0.1437252679,0.0467867324,0.1192425619,0.0317502864,0.0505994387,0.0709615861
2094,0.1461462982,0.0158982457,0.0288593801,0.1381602544,0.0577991641,0.3574985950,0.0503357439,0.1328963922,0.0066984523,0.0657074741
2095,0.8914950686,0.0155991262,0.0053175291,0.0060787768,0.0281094489,0.0066651920,0.0117661540,0.0129551071,0.0006215506,0.0213920469
2096,0.0125923808,0.0189178519,0.9324329820,0.0061692129,0.0032029157,0.0079153793,0.0067561310,0.0001668974,0.0095733829,0.0022728661
2097,0.7015568208,0.2520622369,0.0059701851,0.0192215348,0.0088426529,0.0042162517,0.0043528142,0.0011008757,0.0000907005,0.0025859274
2098,0.3045896090,0.5767261212,0.0530280883,0.0105207349,0.0142135625,0.0052849949,0.0099863032,0.0052998347,0.0043710442,0.0159797070
2099,0.1243495356,0.7608059926,0.0088687048,0.0469455879,0.0135822530,0.0209316940,0.0153460496,0.0012189861,0.0006323572,0.0073188391
2100,0.5916954577,0.3476037057,0.0051781470,0.0057881462,0.0188977081,0.0085403837,0.0165707351,0.0016153786,0.0020891728,0.0020211651
2101,0.4801254802,0.3173468814,0.0055051533,0.0685773446,0.0153663862,0.0054650886,0.0130610707,0.0782142853,0.0025084245,0.0138298852
2102,0.8937847426,0.0099286809,0.0036497660,0.0029069139,0.0275505775,0.0051402452,0.0104671084,0.0229747614,0.0139259998,0.0096712044
2103,0.3756205476,0.3790710626,0.0361760047,0.0415623317,0.0183614215,0.0611150897,0.0355960567,0.0068659983,0.0322718367,0.0133596506
2104,0.2331724965,0.4379620361,0.0145355374,0.1414738360,0.0613916686,0.0158614566,0.0645538523,0.0083120397,0.0059836495,0.0167534274
2105,0.5341070647,0.3813973616,0.0031587516,0.0103501644,0.0243143381,0.0064460628,0.0114286766,0.0150696663,0.0021157114,0.0116122025
2106,0.8169273242,0.0048116048,0.0006549810,0.0640825943,0.0214587536,0.0413579929,0.0099927370,0.0339018408,0.0022184489,0.0045937226
2107,0.3887667660,0.1372678353,0.1573267423,0.0237244882,0.0265980056,0.1725942103,0.0300500229,0.0093901120,0.0159416355,0.0383401819
2108,0.3803782817,0.0309988308,0.0092105120,0.0161112473,0.2200162682,0.0379783548,0.0436510239,0.1522365001,0.0130563461,0.0963626352
2109,0.9071794238,0.0759792975,0.0025957953,0.0016981501,0.0016252995,0.0016775853,0.0074189128,0.0002361078,0.0007161172,0.0008733106
2110,0.3293566786,0.0184307688,0.0131046372,0.0914587006,0.0423156251,0.3387045889,0.0902964310,0.0318837313,0.0170060501,0.0274427884
2111,0.7776378977,0.0304165080,0.0077989924,0.0012108731,0.1017075024,0.0032312781,0.0310145538,0.0358790179,0.0020581168,0.0090452597
2112,0.1503062640,0.0154617244,0.0148955252,0.0334884989,0.1147788211,0.0929133432,0.0516539785,0.4850393893,0.0081840642,0.0332783911
2113,0.7534942411,0.0496647777,0.0060091607,0.0016848678,0.0471869587,0.0043539854,0.1134066644,0.0148103072,0.0008715837,0.0085174533
2114,0.9728458276,0.0116142700,0.0030536098,0.0003890273,0.0042414920,0.0004825212,0.0058665795,0.0004151221,0.0000585230,0.0010330275
2115,0.0153077106,0.1098492994,0.7710341076,0.0008354393,0.0218400712,0.0091386539,0.0133092707,0.0008145073,0.0542610803,0.0036098596
2116,0.8133308495,0.0794073803,0.0083680107,0.0343857799,0.0111853597,0.0199669652,0.0038729264,0.0046653854,0.0017805501,0.0230367929
2117,0.8139342456,0.0428482821,0.0197614573,0.0058964926,0.0675622072,0.0047514115,0.0124884104,0.0214571476,0.0049424902,0.0063578557
2118,0.2105050951,0.1146634679,0.0052589618,0.4944771173,0.0541198130,0.0232250248,0.0361836476,0.0467156748,0.0018822715,0.0129689264
2119,0.3213040643,0.0077484080,0.0024660422,0.0026084724,0.0531679222,0.0140829016,0.1180143906,0.2363596501,0.0085037205,0.2357444281
2120,0.1370913864,0.5177164942,0.1612279806,0.0120604223,0.0221660850,0.0216025421,0.0376480021,0.0086362332,0.0661234885,0.0157273655
2121,0.9540654839,0.0164943970,0.0006203356,0.0004785971,0.0132775058,0.0004530199,0.0108016457,0.0011499943,0.0003096200,0.0023494008
2122,0.0344709168,0.9285186380,0.0060041564,0.0060582176,0.0105720360,0.0021608456,0.0076991436,0.0009451496,0.0002795921,0.0032913043
2123,0.4292845032,0.0225454432,0.1332030428,0.0140740960,0.1013152870,0.0764937196,0.0557593036,0.0961375975,0.0030490125,0.0681379946
2124,0.0079328401,0.7866782030,0.1826178414,0.0081383205,0.0047041896,0.0023459157,0.0023347002,0.0000711882,0.0046725212,0.0005042801
2125,0.6871547991,0.0490755903,0.0024711994,0.0511964395,0.0399807716,0.0235488883,0.0371995707,0.0883846831,0.0044392799,0.0165487781
2126,0.6248301240,0.0465041042,0.0056515807,0.0111583387,0.1121570183,0.0192956071,0.0337071436,0.1120414377,0.0038224329,0.0308322127
2127,0.7808424402,0.0778182155,0.0031278708,0.0063118039,0.0751540632,0.0123810931,0.0299687860,0.0114605207,0.0004059236,0.0025292830
2128,0.2113951945,0.0417456451,0.0083630621,0.0265925173,0.5362018723,0.0480154841,0.0541902775,0.0149158372,0.0428647493,0.0157153606
2129,0.1917017096,0.0735582100,0.0051356413,0.5928549444,0.0460829079,0.0348938835,0.0249842389,0.0127061705,0.0026750118,0.0154072820
2130,0.9005899219,0.0268167314,0.0105934109,0.0035577149,0.0153899598,0.0028461393,0.0219396734,0.0118400511,0.0009155373,0.0055108600
2131,0.9599883482,0.0237230577,0.0006949645,0.0019272156,0.0047467350,0.0039551605,0.0018217365,0.0022499721,0.0002738040,0.0006190058
2132,0.5857140447,0.0424969631,0.0027391843,0.0087687304,0.0932068506,0.0087381993,0.1267608656,0.0640130881,0.0049221269,0.0626399470
2133,0.0270836676,0.9241870758,0.0042822215,0.0138704238,0.0070316663,0.0025548819,0.0152564753,0.0002492892,0.0049238455,0.0005604531
2134,0.8335057025,0.1125867132,0.0002719836,0.0058684864,0.0214136370,0.0011634530,0.0210993566,0.0016415986,0.0001220459,0.0023270232
2135,0.8410827216,0.0244612464,0.0013308257,0.0072166140,0.0112622672,0.0026509458,0.0554296997,0.0537386482,0.0006181398,0.0022088915
2136,0.8845014389,0.0112218224,0.0005340820,0.0046680269,0.0188305052,0.0247336421,0.0096837411,0.0412915952,0.0009116262,0.0036235200
2137,0.6727580602,0.0648551554,0.0088312047,0.0394060522,0.0238382858,0.0638485663,0.0737638092,0.0346742713,0.0008698160,0.0171547792
2138,0.0272814984,0.0741909440,0.7833913045,0.0040935219,0.0168389873,0.0110427871,0.0082252050,0.0004012728,0.0726275988,0.0019068802
2139,0.8944782524,0.0174089654,0.0018409125,0.0031288398,0.0349332299,0.0044509301,0.0195967738,0.0051867728,0.0007294149,0.0182459086
2140,0.6262285200,0.1552039314,0.0056877402,0.0244768940,0.0447518887,0.0349644818,0.0424499456,0.0401100606,0.0043914528,0.0217350848
2141,0.4556412477,0.3608273415,0.0100973751,0.0464210062,0.0531933526,0.0431515556,0.0203922991,0.0040305876,0.0009894277,0.0052558069
2142,0.2875172594,0.0260936165,0.0716335962,0.0084907838,0.3617745989,0.0484245149,0.0773765628,0.0304256986,0.0411651163,0.0470982526
2143,0.2412136656,0.4321292759,0.0452029272,0.0179136999,0.0245512552,0.0214910539,0.0131556830,0.0053719233,0.1941828558,0.0047876601
2144,0.3166610431,0.3575845779,0.1079775635,0.0715880457,0.0108058437,0.0799862503,0.0374359186,0.0070295199,0.0056120675,0.0053191698
2145,0.7863086514,0.0313164430,0.0020519981,0.0015821151,0.0813074727,0.0038341244,0.0544695257,0.0133493658,0.0004355070,0.0253447968
